"","time","proportionDisseminated","mainRun"
"3640",11.4,0.689655172413793,"26"
"3641",11.5,0.689655172413793,"26"
"3642",11.6,0.689655172413793,"26"
"3643",11.7,0.689655172413793,"26"
"3644",11.8,0.689655172413793,"26"
"3645",11.9,0.689655172413793,"26"
"3646",12,0.689655172413793,"26"
"3647",12.1,0.724137931034483,"26"
"3648",12.2,0.724137931034483,"26"
"3649",12.3,0.724137931034483,"26"
"3650",12.4,0.724137931034483,"26"
"3651",12.5,0.758620689655172,"26"
"3652",12.6,0.793103448275862,"26"
"3653",12.7,0.793103448275862,"26"
"3654",12.8,0.793103448275862,"26"
"3655",12.9,0.793103448275862,"26"
"3656",13,0.793103448275862,"26"
"3657",13.1,0.793103448275862,"26"
"3658",13.2,0.793103448275862,"26"
"3659",13.3,0.793103448275862,"26"
"3660",13.4,0.793103448275862,"26"
"3661",13.5,0.793103448275862,"26"
"3662",13.6,0.793103448275862,"26"
"3663",13.7,0.793103448275862,"26"
"3664",13.8,0.793103448275862,"26"
"3665",13.9,0.793103448275862,"26"
"3666",14,0.793103448275862,"26"
"3667",0,0,"27"
"3668",0.1,0,"27"
"3669",0.2,0,"27"
"3670",0.3,0,"27"
"3671",0.4,0,"27"
"3672",0.5,0.0333333333333333,"27"
"3673",0.6,0.0333333333333333,"27"
"3674",0.7,0.0333333333333333,"27"
"3675",0.8,0.0333333333333333,"27"
"3676",0.9,0.0666666666666667,"27"
"3677",1,0.1,"27"
"3678",1.1,0.1,"27"
"3679",1.2,0.1,"27"
"3680",1.3,0.1,"27"
"3681",1.4,0.1,"27"
"3682",1.5,0.1,"27"
"3683",1.6,0.1,"27"
"3684",1.7,0.1,"27"
"3685",1.8,0.1,"27"
"3686",1.9,0.1,"27"
"3687",2,0.1,"27"
"3688",2.1,0.166666666666667,"27"
"3689",2.2,0.166666666666667,"27"
"3690",2.3,0.166666666666667,"27"
"3691",2.4,0.2,"27"
"3692",2.5,0.233333333333333,"27"
"3693",2.6,0.266666666666667,"27"
"3694",2.7,0.3,"27"
"3695",2.8,0.3,"27"
"3696",2.9,0.333333333333333,"27"
"3697",3,0.333333333333333,"27"
"3698",3.1,0.333333333333333,"27"
"3699",3.2,0.333333333333333,"27"
"3700",3.3,0.333333333333333,"27"
"3701",3.4,0.4,"27"
"3702",3.5,0.4,"27"
"3703",3.6,0.4,"27"
"3704",3.7,0.4,"27"
"3705",3.8,0.4,"27"
"3706",3.9,0.4,"27"
"3707",4,0.433333333333333,"27"
"3708",4.1,0.433333333333333,"27"
"3709",4.2,0.433333333333333,"27"
"3710",4.3,0.433333333333333,"27"
"3711",4.4,0.433333333333333,"27"
"3712",4.5,0.433333333333333,"27"
"3713",4.6,0.433333333333333,"27"
"3714",4.7,0.433333333333333,"27"
"3715",4.8,0.433333333333333,"27"
"3716",4.9,0.5,"27"
"3717",5,0.5,"27"
"3718",5.1,0.5,"27"
"3719",5.2,0.5,"27"
"3720",5.3,0.5,"27"
"3721",5.4,0.5,"27"
"3722",5.5,0.533333333333333,"27"
"3723",5.6,0.533333333333333,"27"
"3724",5.7,0.533333333333333,"27"
"3725",5.8,0.533333333333333,"27"
"3726",5.9,0.533333333333333,"27"
"3727",6,0.533333333333333,"27"
"3728",6.1,0.533333333333333,"27"
"3729",6.2,0.566666666666667,"27"
"3730",6.3,0.566666666666667,"27"
"3731",6.4,0.566666666666667,"27"
"3732",6.5,0.566666666666667,"27"
"3733",6.6,0.6,"27"
"3734",6.7,0.6,"27"
"3735",6.8,0.633333333333333,"27"
"3736",6.9,0.633333333333333,"27"
"3737",7,0.666666666666667,"27"
"3738",7.1,0.666666666666667,"27"
"3739",7.2,0.666666666666667,"27"
"3740",7.3,0.666666666666667,"27"
"3741",7.4,0.666666666666667,"27"
"3742",7.5,0.666666666666667,"27"
"3743",7.6,0.666666666666667,"27"
"3744",7.7,0.666666666666667,"27"
"3745",7.8,0.666666666666667,"27"
"3746",7.9,0.7,"27"
"3747",8,0.733333333333333,"27"
"3748",8.1,0.733333333333333,"27"
"3749",8.2,0.733333333333333,"27"
"3750",8.3,0.733333333333333,"27"
"3751",8.4,0.733333333333333,"27"
"3752",8.5,0.733333333333333,"27"
"3753",8.6,0.766666666666667,"27"
"3754",8.7,0.766666666666667,"27"
"3755",8.8,0.766666666666667,"27"
"3756",8.9,0.766666666666667,"27"
"3757",9,0.766666666666667,"27"
"3758",9.1,0.766666666666667,"27"
"3759",9.2,0.766666666666667,"27"
"3760",9.3,0.766666666666667,"27"
"3761",9.4,0.8,"27"
"3762",9.5,0.8,"27"
"3763",9.6,0.8,"27"
"3764",9.7,0.833333333333333,"27"
"3765",9.8,0.833333333333333,"27"
"3766",9.9,0.833333333333333,"27"
"3767",10,0.866666666666667,"27"
"3768",10.1,0.866666666666667,"27"
"3769",10.2,0.866666666666667,"27"
"3770",10.3,0.866666666666667,"27"
"3771",10.4,0.866666666666667,"27"
"3772",10.5,0.866666666666667,"27"
"3773",10.6,0.866666666666667,"27"
"3774",10.7,0.866666666666667,"27"
"3775",10.8,0.866666666666667,"27"
"3776",10.9,0.866666666666667,"27"
"3777",11,0.866666666666667,"27"
"3778",11.1,0.866666666666667,"27"
"3779",11.2,0.9,"27"
"3780",11.3,0.9,"27"
"3781",11.4,0.9,"27"
"3782",11.5,0.9,"27"
"3783",11.6,0.9,"27"
"3784",11.7,0.9,"27"
"3785",11.8,0.9,"27"
"3786",11.9,0.9,"27"
"3787",12,0.9,"27"
"3788",12.1,0.9,"27"
"3789",12.2,0.9,"27"
"3790",12.3,0.933333333333333,"27"
"3791",12.4,0.933333333333333,"27"
"3792",12.5,0.933333333333333,"27"
"3793",12.6,0.933333333333333,"27"
"3794",12.7,0.933333333333333,"27"
"3795",12.8,0.933333333333333,"27"
"3796",12.9,0.966666666666667,"27"
"3797",13,0.966666666666667,"27"
"3798",13.1,0.966666666666667,"27"
"3799",13.2,0.966666666666667,"27"
"3800",13.3,0.966666666666667,"27"
"3801",13.4,0.966666666666667,"27"
"3802",13.5,0.966666666666667,"27"
"3803",13.6,0.966666666666667,"27"
"3804",13.7,0.966666666666667,"27"
"3805",13.8,0.966666666666667,"27"
"3806",13.9,0.966666666666667,"27"
"3807",14,0.966666666666667,"27"
"3808",0,0,"28"
"3809",0.1,0,"28"
"3810",0.2,0,"28"
"3811",0.3,0,"28"
"3812",0.4,0.0344827586206897,"28"
"3813",0.5,0.0344827586206897,"28"
"3814",0.6,0.0344827586206897,"28"
"3815",0.7,0.0344827586206897,"28"
"3816",0.8,0.0689655172413793,"28"
"3817",0.9,0.0689655172413793,"28"
"3818",1,0.0689655172413793,"28"
"3819",1.1,0.0689655172413793,"28"
"3820",1.2,0.137931034482759,"28"
"3821",1.3,0.137931034482759,"28"
"3822",1.4,0.137931034482759,"28"
"3823",1.5,0.172413793103448,"28"
"3824",1.6,0.172413793103448,"28"
"3825",1.7,0.172413793103448,"28"
"3826",1.8,0.172413793103448,"28"
"3827",1.9,0.172413793103448,"28"
"3828",2,0.172413793103448,"28"
"3829",2.1,0.172413793103448,"28"
"3830",2.2,0.172413793103448,"28"
"3831",2.3,0.241379310344828,"28"
"3832",2.4,0.241379310344828,"28"
"3833",2.5,0.275862068965517,"28"
"3834",2.6,0.275862068965517,"28"
"3835",2.7,0.275862068965517,"28"
"3836",2.8,0.275862068965517,"28"
"3837",2.9,0.310344827586207,"28"
"3838",3,0.310344827586207,"28"
"3839",3.1,0.310344827586207,"28"
"3840",3.2,0.310344827586207,"28"
"3841",3.3,0.310344827586207,"28"
"3842",3.4,0.310344827586207,"28"
"3843",3.5,0.310344827586207,"28"
"3844",3.6,0.379310344827586,"28"
"3845",3.7,0.413793103448276,"28"
"3846",3.8,0.413793103448276,"28"
"3847",3.9,0.413793103448276,"28"
"3848",4,0.413793103448276,"28"
"3849",4.1,0.482758620689655,"28"
"3850",4.2,0.482758620689655,"28"
"3851",4.3,0.517241379310345,"28"
"3852",4.4,0.551724137931034,"28"
"3853",4.5,0.551724137931034,"28"
"3854",4.6,0.620689655172414,"28"
"3855",4.7,0.620689655172414,"28"
"3856",4.8,0.620689655172414,"28"
"3857",4.9,0.620689655172414,"28"
"3858",5,0.620689655172414,"28"
"3859",5.1,0.620689655172414,"28"
"3860",5.2,0.620689655172414,"28"
"3861",5.3,0.620689655172414,"28"
"3862",5.4,0.620689655172414,"28"
"3863",5.5,0.655172413793103,"28"
"3864",5.6,0.655172413793103,"28"
"3865",5.7,0.655172413793103,"28"
"3866",5.8,0.655172413793103,"28"
"3867",5.9,0.655172413793103,"28"
"3868",6,0.655172413793103,"28"
"3869",6.1,0.655172413793103,"28"
"3870",6.2,0.655172413793103,"28"
"3871",6.3,0.655172413793103,"28"
"3872",6.4,0.655172413793103,"28"
"3873",6.5,0.655172413793103,"28"
"3874",6.6,0.655172413793103,"28"
"3875",6.7,0.655172413793103,"28"
"3876",6.8,0.655172413793103,"28"
"3877",6.9,0.655172413793103,"28"
"3878",7,0.655172413793103,"28"
"3879",7.1,0.655172413793103,"28"
"3880",7.2,0.655172413793103,"28"
"3881",7.3,0.655172413793103,"28"
"3882",7.4,0.689655172413793,"28"
"3883",7.5,0.689655172413793,"28"
"3884",7.6,0.689655172413793,"28"
"3885",7.7,0.689655172413793,"28"
"3886",7.8,0.689655172413793,"28"
"3887",7.9,0.689655172413793,"28"
"3888",8,0.689655172413793,"28"
"3889",8.1,0.689655172413793,"28"
"3890",8.2,0.689655172413793,"28"
"3891",8.3,0.689655172413793,"28"
"3892",8.4,0.689655172413793,"28"
"3893",8.5,0.724137931034483,"28"
"3894",8.6,0.724137931034483,"28"
"3895",8.7,0.724137931034483,"28"
"3896",8.8,0.724137931034483,"28"
"3897",8.9,0.724137931034483,"28"
"3898",9,0.724137931034483,"28"
"3899",9.1,0.724137931034483,"28"
"3900",9.2,0.724137931034483,"28"
"3901",9.3,0.724137931034483,"28"
"3902",9.4,0.724137931034483,"28"
"3903",9.5,0.758620689655172,"28"
"3904",9.6,0.758620689655172,"28"
"3905",9.7,0.758620689655172,"28"
"3906",9.8,0.758620689655172,"28"
"3907",9.9,0.758620689655172,"28"
"3908",10,0.758620689655172,"28"
"3909",10.1,0.758620689655172,"28"
"3910",10.2,0.758620689655172,"28"
"3911",10.3,0.758620689655172,"28"
"3912",10.4,0.758620689655172,"28"
"3913",10.5,0.758620689655172,"28"
"3914",10.6,0.793103448275862,"28"
"3915",10.7,0.793103448275862,"28"
"3916",10.8,0.793103448275862,"28"
"3917",10.9,0.793103448275862,"28"
"3918",11,0.793103448275862,"28"
"3919",11.1,0.793103448275862,"28"
"3920",11.2,0.793103448275862,"28"
"3921",11.3,0.793103448275862,"28"
"3922",11.4,0.793103448275862,"28"
"3923",11.5,0.793103448275862,"28"
"3924",11.6,0.793103448275862,"28"
"3925",11.7,0.793103448275862,"28"
"3926",11.8,0.793103448275862,"28"
"3927",11.9,0.793103448275862,"28"
"3928",12,0.793103448275862,"28"
"3929",12.1,0.793103448275862,"28"
"3930",12.2,0.793103448275862,"28"
"3931",12.3,0.793103448275862,"28"
"3932",12.4,0.793103448275862,"28"
"3933",12.5,0.793103448275862,"28"
"3934",12.6,0.793103448275862,"28"
"3935",12.7,0.793103448275862,"28"
"3936",12.8,0.793103448275862,"28"
"3937",12.9,0.793103448275862,"28"
"3938",13,0.793103448275862,"28"
"3939",13.1,0.827586206896552,"28"
"3940",13.2,0.827586206896552,"28"
"3941",13.3,0.827586206896552,"28"
"3942",13.4,0.827586206896552,"28"
"3943",13.5,0.827586206896552,"28"
"3944",13.6,0.827586206896552,"28"
"3945",13.7,0.827586206896552,"28"
"3946",13.8,0.827586206896552,"28"
"3947",13.9,0.827586206896552,"28"
"3948",14,0.827586206896552,"28"
"3949",0,0,"29"
"3950",0.1,0,"29"
"3951",0.2,0,"29"
"3952",0.3,0,"29"
"3953",0.4,0,"29"
"3954",0.5,0,"29"
"3955",0.6,0,"29"
"3956",0.7,0,"29"
"3957",0.8,0.0333333333333333,"29"
"3958",0.9,0.0333333333333333,"29"
"3959",1,0.0666666666666667,"29"
"3960",1.1,0.0666666666666667,"29"
"3961",1.2,0.0666666666666667,"29"
"3962",1.3,0.0666666666666667,"29"
"3963",1.4,0.0666666666666667,"29"
"3964",1.5,0.0666666666666667,"29"
"3965",1.6,0.0666666666666667,"29"
"3966",1.7,0.0666666666666667,"29"
"3967",1.8,0.0666666666666667,"29"
"3968",1.9,0.0666666666666667,"29"
"3969",2,0.1,"29"
"3970",2.1,0.1,"29"
"3971",2.2,0.1,"29"
"3972",2.3,0.1,"29"
"3973",2.4,0.1,"29"
"3974",2.5,0.1,"29"
"3975",2.6,0.1,"29"
"3976",2.7,0.133333333333333,"29"
"3977",2.8,0.2,"29"
"3978",2.9,0.2,"29"
"3979",3,0.266666666666667,"29"
"3980",3.1,0.266666666666667,"29"
"3981",3.2,0.266666666666667,"29"
"3982",3.3,0.266666666666667,"29"
"3983",3.4,0.266666666666667,"29"
"3984",3.5,0.266666666666667,"29"
"3985",3.6,0.3,"29"
"3986",3.7,0.3,"29"
"3987",3.8,0.3,"29"
"3988",3.9,0.3,"29"
"3989",4,0.3,"29"
"3990",4.1,0.3,"29"
"3991",4.2,0.3,"29"
"3992",4.3,0.3,"29"
"3993",4.4,0.3,"29"
"3994",4.5,0.3,"29"
"3995",4.6,0.3,"29"
"3996",4.7,0.3,"29"
"3997",4.8,0.3,"29"
"3998",4.9,0.3,"29"
"3999",5,0.3,"29"
"4000",5.1,0.3,"29"
"4001",5.2,0.3,"29"
"4002",5.3,0.333333333333333,"29"
"4003",5.4,0.333333333333333,"29"
"4004",5.5,0.333333333333333,"29"
"4005",5.6,0.333333333333333,"29"
"4006",5.7,0.333333333333333,"29"
"4007",5.8,0.333333333333333,"29"
"4008",5.9,0.333333333333333,"29"
"4009",6,0.333333333333333,"29"
"4010",6.1,0.333333333333333,"29"
"4011",6.2,0.333333333333333,"29"
"4012",6.3,0.333333333333333,"29"
"4013",6.4,0.333333333333333,"29"
"4014",6.5,0.333333333333333,"29"
"4015",6.6,0.333333333333333,"29"
"4016",6.7,0.333333333333333,"29"
"4017",6.8,0.333333333333333,"29"
"4018",6.9,0.366666666666667,"29"
"4019",7,0.366666666666667,"29"
"4020",7.1,0.366666666666667,"29"
"4021",7.2,0.366666666666667,"29"
"4022",7.3,0.366666666666667,"29"
"4023",7.4,0.366666666666667,"29"
"4024",7.5,0.366666666666667,"29"
"4025",7.6,0.366666666666667,"29"
"4026",7.7,0.366666666666667,"29"
"4027",7.8,0.366666666666667,"29"
"4028",7.9,0.366666666666667,"29"
"4029",8,0.366666666666667,"29"
"4030",8.1,0.366666666666667,"29"
"4031",8.2,0.366666666666667,"29"
"4032",8.3,0.366666666666667,"29"
"4033",8.4,0.366666666666667,"29"
"4034",8.5,0.433333333333333,"29"
"4035",8.6,0.433333333333333,"29"
"4036",8.7,0.466666666666667,"29"
"4037",8.8,0.5,"29"
"4038",8.9,0.5,"29"
"4039",9,0.5,"29"
"4040",9.1,0.533333333333333,"29"
"4041",9.2,0.533333333333333,"29"
"4042",9.3,0.533333333333333,"29"
"4043",9.4,0.566666666666667,"29"
"4044",9.5,0.566666666666667,"29"
"4045",9.6,0.6,"29"
"4046",9.7,0.666666666666667,"29"
"4047",9.8,0.666666666666667,"29"
"4048",9.9,0.7,"29"
"4049",10,0.7,"29"
"4050",10.1,0.7,"29"
"4051",10.2,0.7,"29"
"4052",10.3,0.7,"29"
"4053",10.4,0.7,"29"
"4054",10.5,0.7,"29"
"4055",10.6,0.7,"29"
"4056",10.7,0.7,"29"
"4057",10.8,0.7,"29"
"4058",10.9,0.7,"29"
"4059",11,0.7,"29"
"4060",11.1,0.7,"29"
"4061",11.2,0.7,"29"
"4062",11.3,0.7,"29"
"4063",11.4,0.7,"29"
"4064",11.5,0.7,"29"
"4065",11.6,0.7,"29"
"4066",11.7,0.7,"29"
"4067",11.8,0.7,"29"
"4068",11.9,0.7,"29"
"4069",12,0.7,"29"
"4070",12.1,0.7,"29"
"4071",12.2,0.7,"29"
"4072",12.3,0.7,"29"
"4073",12.4,0.7,"29"
"4074",12.5,0.733333333333333,"29"
"4075",12.6,0.733333333333333,"29"
"4076",12.7,0.733333333333333,"29"
"4077",12.8,0.733333333333333,"29"
"4078",12.9,0.733333333333333,"29"
"4079",13,0.733333333333333,"29"
"4080",13.1,0.733333333333333,"29"
"4081",13.2,0.733333333333333,"29"
"4082",13.3,0.733333333333333,"29"
"4083",13.4,0.733333333333333,"29"
"4084",13.5,0.766666666666667,"29"
"4085",13.6,0.766666666666667,"29"
"4086",13.7,0.766666666666667,"29"
"4087",13.8,0.766666666666667,"29"
"4088",13.9,0.766666666666667,"29"
"4089",14,0.766666666666667,"29"
"4090",0,0,"30"
"4091",0.1,0,"30"
"4092",0.2,0,"30"
"4093",0.3,0,"30"
"4094",0.4,0,"30"
"4095",0.5,0,"30"
"4096",0.6,0,"30"
"4097",0.7,0,"30"
"4098",0.8,0,"30"
"4099",0.9,0,"30"
"4100",1,0,"30"
"4101",1.1,0,"30"
"4102",1.2,0,"30"
"4103",1.3,0,"30"
"4104",1.4,0.0344827586206897,"30"
"4105",1.5,0.0344827586206897,"30"
"4106",1.6,0.0344827586206897,"30"
"4107",1.7,0.0689655172413793,"30"
"4108",1.8,0.0689655172413793,"30"
"4109",1.9,0.0689655172413793,"30"
"4110",2,0.0689655172413793,"30"
"4111",2.1,0.0689655172413793,"30"
"4112",2.2,0.103448275862069,"30"
"4113",2.3,0.103448275862069,"30"
"4114",2.4,0.103448275862069,"30"
"4115",2.5,0.137931034482759,"30"
"4116",2.6,0.137931034482759,"30"
"4117",2.7,0.137931034482759,"30"
"4118",2.8,0.172413793103448,"30"
"4119",2.9,0.172413793103448,"30"
"4120",3,0.206896551724138,"30"
"4121",3.1,0.206896551724138,"30"
"4122",3.2,0.206896551724138,"30"
"4123",3.3,0.206896551724138,"30"
"4124",3.4,0.241379310344828,"30"
"4125",3.5,0.241379310344828,"30"
"4126",3.6,0.241379310344828,"30"
"4127",3.7,0.241379310344828,"30"
"4128",3.8,0.310344827586207,"30"
"4129",3.9,0.310344827586207,"30"
"4130",4,0.310344827586207,"30"
"4131",4.1,0.310344827586207,"30"
"4132",4.2,0.310344827586207,"30"
"4133",4.3,0.310344827586207,"30"
"4134",4.4,0.310344827586207,"30"
"4135",4.5,0.310344827586207,"30"
"4136",4.6,0.344827586206897,"30"
"4137",4.7,0.344827586206897,"30"
"4138",4.8,0.344827586206897,"30"
"4139",4.9,0.344827586206897,"30"
"4140",5,0.344827586206897,"30"
"4141",5.1,0.344827586206897,"30"
"4142",5.2,0.344827586206897,"30"
"4143",5.3,0.344827586206897,"30"
"4144",5.4,0.413793103448276,"30"
"4145",5.5,0.413793103448276,"30"
"4146",5.6,0.413793103448276,"30"
"4147",5.7,0.413793103448276,"30"
"4148",5.8,0.413793103448276,"30"
"4149",5.9,0.448275862068966,"30"
"4150",6,0.448275862068966,"30"
"4151",6.1,0.448275862068966,"30"
"4152",6.2,0.448275862068966,"30"
"4153",6.3,0.482758620689655,"30"
"4154",6.4,0.517241379310345,"30"
"4155",6.5,0.517241379310345,"30"
"4156",6.6,0.517241379310345,"30"
"4157",6.7,0.517241379310345,"30"
"4158",6.8,0.517241379310345,"30"
"4159",6.9,0.517241379310345,"30"
"4160",7,0.551724137931034,"30"
"4161",7.1,0.551724137931034,"30"
"4162",7.2,0.551724137931034,"30"
"4163",7.3,0.551724137931034,"30"
"4164",7.4,0.551724137931034,"30"
"4165",7.5,0.551724137931034,"30"
"4166",7.6,0.551724137931034,"30"
"4167",7.7,0.551724137931034,"30"
"4168",7.8,0.551724137931034,"30"
"4169",7.9,0.551724137931034,"30"
"4170",8,0.551724137931034,"30"
"4171",8.1,0.551724137931034,"30"
"4172",8.2,0.551724137931034,"30"
"4173",8.3,0.586206896551724,"30"
"4174",8.4,0.586206896551724,"30"
"4175",8.5,0.586206896551724,"30"
"4176",8.6,0.586206896551724,"30"
"4177",8.7,0.620689655172414,"30"
"4178",8.8,0.620689655172414,"30"
"4179",8.9,0.655172413793103,"30"
"4180",9,0.655172413793103,"30"
"4181",9.1,0.655172413793103,"30"
"4182",9.2,0.655172413793103,"30"
"4183",9.3,0.655172413793103,"30"
"4184",9.4,0.724137931034483,"30"
"4185",9.5,0.724137931034483,"30"
"4186",9.6,0.724137931034483,"30"
"4187",9.7,0.758620689655172,"30"
"4188",9.8,0.758620689655172,"30"
"4189",9.9,0.758620689655172,"30"
"4190",10,0.758620689655172,"30"
"4191",10.1,0.758620689655172,"30"
"4192",10.2,0.758620689655172,"30"
"4193",10.3,0.758620689655172,"30"
"4194",10.4,0.758620689655172,"30"
"4195",10.5,0.793103448275862,"30"
"4196",10.6,0.793103448275862,"30"
"4197",10.7,0.793103448275862,"30"
"4198",10.8,0.793103448275862,"30"
"4199",10.9,0.793103448275862,"30"
"4200",11,0.793103448275862,"30"
"4201",11.1,0.793103448275862,"30"
"4202",11.2,0.793103448275862,"30"
"4203",11.3,0.793103448275862,"30"
"4204",11.4,0.793103448275862,"30"
"4205",11.5,0.793103448275862,"30"
"4206",11.6,0.793103448275862,"30"
"4207",11.7,0.793103448275862,"30"
"4208",11.8,0.793103448275862,"30"
"4209",11.9,0.793103448275862,"30"
"4210",12,0.793103448275862,"30"
"4211",12.1,0.793103448275862,"30"
"4212",12.2,0.793103448275862,"30"
"4213",12.3,0.793103448275862,"30"
"4214",12.4,0.793103448275862,"30"
"4215",12.5,0.793103448275862,"30"
"4216",12.6,0.793103448275862,"30"
"4217",12.7,0.793103448275862,"30"
"4218",12.8,0.793103448275862,"30"
"4219",12.9,0.793103448275862,"30"
"4220",13,0.827586206896552,"30"
"4221",13.1,0.827586206896552,"30"
"4222",13.2,0.827586206896552,"30"
"4223",13.3,0.827586206896552,"30"
"4224",13.4,0.827586206896552,"30"
"4225",13.5,0.827586206896552,"30"
"4226",13.6,0.827586206896552,"30"
"4227",13.7,0.827586206896552,"30"
"4228",13.8,0.827586206896552,"30"
"4229",13.9,0.827586206896552,"30"
"4230",14,0.827586206896552,"30"
"4231",0,0,"31"
"4232",0.1,0,"31"
"4233",0.2,0,"31"
"4234",0.3,0,"31"
"4235",0.4,0,"31"
"4236",0.5,0,"31"
"4237",0.6,0,"31"
"4238",0.7,0,"31"
"4239",0.8,0.0357142857142857,"31"
"4240",0.9,0.0357142857142857,"31"
"4241",1,0.0357142857142857,"31"
"4242",1.1,0.0357142857142857,"31"
"4243",1.2,0.0357142857142857,"31"
"4244",1.3,0.0357142857142857,"31"
"4245",1.4,0.0714285714285714,"31"
"4246",1.5,0.0714285714285714,"31"
"4247",1.6,0.0714285714285714,"31"
"4248",1.7,0.0714285714285714,"31"
"4249",1.8,0.0714285714285714,"31"
"4250",1.9,0.107142857142857,"31"
"4251",2,0.142857142857143,"31"
"4252",2.1,0.142857142857143,"31"
"4253",2.2,0.178571428571429,"31"
"4254",2.3,0.178571428571429,"31"
"4255",2.4,0.178571428571429,"31"
"4256",2.5,0.178571428571429,"31"
"4257",2.6,0.214285714285714,"31"
"4258",2.7,0.214285714285714,"31"
"4259",2.8,0.214285714285714,"31"
"4260",2.9,0.214285714285714,"31"
"4261",3,0.285714285714286,"31"
"4262",3.1,0.285714285714286,"31"
"4263",3.2,0.285714285714286,"31"
"4264",3.3,0.285714285714286,"31"
"4265",3.4,0.285714285714286,"31"
"4266",3.5,0.285714285714286,"31"
"4267",3.6,0.285714285714286,"31"
"4268",3.7,0.285714285714286,"31"
"4269",3.8,0.321428571428571,"31"
"4270",3.9,0.321428571428571,"31"
"4271",4,0.321428571428571,"31"
"4272",4.1,0.321428571428571,"31"
"4273",4.2,0.357142857142857,"31"
"4274",4.3,0.357142857142857,"31"
"4275",4.4,0.392857142857143,"31"
"4276",4.5,0.392857142857143,"31"
"4277",4.6,0.392857142857143,"31"
"4278",4.7,0.392857142857143,"31"
"4279",4.8,0.392857142857143,"31"
"4280",4.9,0.392857142857143,"31"
"4281",5,0.428571428571429,"31"
"4282",5.1,0.428571428571429,"31"
"4283",5.2,0.464285714285714,"31"
"4284",5.3,0.464285714285714,"31"
"4285",5.4,0.464285714285714,"31"
"4286",5.5,0.5,"31"
"4287",5.6,0.5,"31"
"4288",5.7,0.5,"31"
"4289",5.8,0.5,"31"
"4290",5.9,0.5,"31"
"4291",6,0.5,"31"
"4292",6.1,0.571428571428571,"31"
"4293",6.2,0.571428571428571,"31"
"4294",6.3,0.571428571428571,"31"
"4295",6.4,0.607142857142857,"31"
"4296",6.5,0.607142857142857,"31"
"4297",6.6,0.607142857142857,"31"
"4298",6.7,0.607142857142857,"31"
"4299",6.8,0.607142857142857,"31"
"4300",6.9,0.607142857142857,"31"
"4301",7,0.607142857142857,"31"
"4302",7.1,0.607142857142857,"31"
"4303",7.2,0.607142857142857,"31"
"4304",7.3,0.607142857142857,"31"
"4305",7.4,0.607142857142857,"31"
"4306",7.5,0.642857142857143,"31"
"4307",7.6,0.642857142857143,"31"
"4308",7.7,0.678571428571429,"31"
"4309",7.8,0.678571428571429,"31"
"4310",7.9,0.678571428571429,"31"
"4311",8,0.678571428571429,"31"
"4312",8.1,0.678571428571429,"31"
"4313",8.2,0.678571428571429,"31"
"4314",8.3,0.678571428571429,"31"
"4315",8.4,0.678571428571429,"31"
"4316",8.5,0.678571428571429,"31"
"4317",8.6,0.678571428571429,"31"
"4318",8.7,0.678571428571429,"31"
"4319",8.8,0.678571428571429,"31"
"4320",8.9,0.678571428571429,"31"
"4321",9,0.678571428571429,"31"
"4322",9.1,0.678571428571429,"31"
"4323",9.2,0.678571428571429,"31"
"4324",9.3,0.678571428571429,"31"
"4325",9.4,0.678571428571429,"31"
"4326",9.5,0.678571428571429,"31"
"4327",9.6,0.678571428571429,"31"
"4328",9.7,0.678571428571429,"31"
"4329",9.8,0.678571428571429,"31"
"4330",9.9,0.678571428571429,"31"
"4331",10,0.678571428571429,"31"
"4332",10.1,0.678571428571429,"31"
"4333",10.2,0.714285714285714,"31"
"4334",10.3,0.714285714285714,"31"
"4335",10.4,0.714285714285714,"31"
"4336",10.5,0.714285714285714,"31"
"4337",10.6,0.714285714285714,"31"
"4338",10.7,0.714285714285714,"31"
"4339",10.8,0.714285714285714,"31"
"4340",10.9,0.714285714285714,"31"
"4341",11,0.714285714285714,"31"
"4342",11.1,0.714285714285714,"31"
"4343",11.2,0.714285714285714,"31"
"4344",11.3,0.714285714285714,"31"
"4345",11.4,0.75,"31"
"4346",11.5,0.75,"31"
"4347",11.6,0.75,"31"
"4348",11.7,0.75,"31"
"4349",11.8,0.75,"31"
"4350",11.9,0.75,"31"
"4351",12,0.75,"31"
"4352",12.1,0.75,"31"
"4353",12.2,0.75,"31"
"4354",12.3,0.785714285714286,"31"
"4355",12.4,0.785714285714286,"31"
"4356",12.5,0.785714285714286,"31"
"4357",12.6,0.785714285714286,"31"
"4358",12.7,0.785714285714286,"31"
"4359",12.8,0.821428571428571,"31"
"4360",12.9,0.821428571428571,"31"
"4361",13,0.857142857142857,"31"
"4362",13.1,0.857142857142857,"31"
"4363",13.2,0.857142857142857,"31"
"4364",13.3,0.857142857142857,"31"
"4365",13.4,0.857142857142857,"31"
"4366",13.5,0.857142857142857,"31"
"4367",13.6,0.857142857142857,"31"
"4368",13.7,0.857142857142857,"31"
"4369",13.8,0.857142857142857,"31"
"4370",13.9,0.857142857142857,"31"
"4371",14,0.857142857142857,"31"
"4372",0,0,"32"
"4373",0.1,0,"32"
"4374",0.2,0,"32"
"4375",0.3,0,"32"
"4376",0.4,0,"32"
"4377",0.5,0,"32"
"4378",0.6,0.0333333333333333,"32"
"4379",0.7,0.0333333333333333,"32"
